phase	dataset	nb_teachers	teacher_epochs	noise_scale	epsilon_target	wall_time_s	status	log_file
teacher	mnist	100	10	-	-	9.09	OK	teachers_mnist_t100_e10.log:teacher_0
teacher	mnist	100	10	-	-	8.66	OK	teachers_mnist_t100_e10.log:teacher_1
teacher	mnist	100	10	-	-	8.99	OK	teachers_mnist_t100_e10.log:teacher_2
teacher	mnist	100	10	-	-	9.40	OK	teachers_mnist_t100_e10.log:teacher_3
teacher	mnist	100	10	-	-	9.21	OK	teachers_mnist_t100_e10.log:teacher_4
teacher	mnist	100	10	-	-	9.53	OK	teachers_mnist_t100_e10.log:teacher_5
teacher	mnist	100	10	-	-	8.47	OK	teachers_mnist_t100_e10.log:teacher_6
teacher	mnist	100	10	-	-	9.63	OK	teachers_mnist_t100_e10.log:teacher_7
teacher	mnist	100	10	-	-	9.11	OK	teachers_mnist_t100_e10.log:teacher_8
teacher	mnist	100	10	-	-	8.96	OK	teachers_mnist_t100_e10.log:teacher_9
teacher	mnist	100	10	-	-	9.41	OK	teachers_mnist_t100_e10.log:teacher_10
teacher	mnist	100	10	-	-	9.28	OK	teachers_mnist_t100_e10.log:teacher_11
teacher	mnist	100	10	-	-	9.08	OK	teachers_mnist_t100_e10.log:teacher_12
teacher	mnist	100	10	-	-	9.26	OK	teachers_mnist_t100_e10.log:teacher_13
teacher	mnist	100	10	-	-	9.36	OK	teachers_mnist_t100_e10.log:teacher_14
teacher	mnist	100	10	-	-	9.55	OK	teachers_mnist_t100_e10.log:teacher_15
teacher	mnist	100	10	-	-	9.33	OK	teachers_mnist_t100_e10.log:teacher_16
teacher	mnist	100	10	-	-	9.57	OK	teachers_mnist_t100_e10.log:teacher_17
teacher	mnist	100	10	-	-	9.12	OK	teachers_mnist_t100_e10.log:teacher_18
teacher	mnist	100	10	-	-	9.07	OK	teachers_mnist_t100_e10.log:teacher_19
teacher	mnist	100	10	-	-	9.70	OK	teachers_mnist_t100_e10.log:teacher_20
teacher	mnist	100	10	-	-	9.00	OK	teachers_mnist_t100_e10.log:teacher_21
teacher	mnist	100	10	-	-	8.96	OK	teachers_mnist_t100_e10.log:teacher_22
teacher	mnist	100	10	-	-	9.32	OK	teachers_mnist_t100_e10.log:teacher_23
teacher	mnist	100	10	-	-	9.66	OK	teachers_mnist_t100_e10.log:teacher_24
teacher	mnist	100	10	-	-	8.71	OK	teachers_mnist_t100_e10.log:teacher_25
teacher	mnist	100	10	-	-	9.27	OK	teachers_mnist_t100_e10.log:teacher_26
teacher	mnist	100	10	-	-	8.51	OK	teachers_mnist_t100_e10.log:teacher_27
teacher	mnist	100	10	-	-	8.94	OK	teachers_mnist_t100_e10.log:teacher_28
teacher	mnist	100	10	-	-	8.59	OK	teachers_mnist_t100_e10.log:teacher_29
teacher	mnist	100	10	-	-	8.97	OK	teachers_mnist_t100_e10.log:teacher_30
teacher	mnist	100	10	-	-	9.52	OK	teachers_mnist_t100_e10.log:teacher_31
teacher	mnist	100	10	-	-	9.05	OK	teachers_mnist_t100_e10.log:teacher_32
teacher	mnist	100	10	-	-	9.24	OK	teachers_mnist_t100_e10.log:teacher_33
teacher	mnist	100	10	-	-	9.64	OK	teachers_mnist_t100_e10.log:teacher_34
teacher	mnist	100	10	-	-	9.33	OK	teachers_mnist_t100_e10.log:teacher_35
teacher	mnist	100	10	-	-	9.49	OK	teachers_mnist_t100_e10.log:teacher_36
teacher	mnist	100	10	-	-	9.27	OK	teachers_mnist_t100_e10.log:teacher_37
teacher	mnist	100	10	-	-	9.11	OK	teachers_mnist_t100_e10.log:teacher_38
teacher	mnist	100	10	-	-	9.22	OK	teachers_mnist_t100_e10.log:teacher_39
teacher	mnist	100	10	-	-	9.65	OK	teachers_mnist_t100_e10.log:teacher_40
teacher	mnist	100	10	-	-	9.59	OK	teachers_mnist_t100_e10.log:teacher_41
teacher	mnist	100	10	-	-	8.88	OK	teachers_mnist_t100_e10.log:teacher_42
teacher	mnist	100	10	-	-	8.77	OK	teachers_mnist_t100_e10.log:teacher_43
teacher	mnist	100	10	-	-	8.91	OK	teachers_mnist_t100_e10.log:teacher_44
teacher	mnist	100	10	-	-	9.53	OK	teachers_mnist_t100_e10.log:teacher_45
teacher	mnist	100	10	-	-	9.41	OK	teachers_mnist_t100_e10.log:teacher_46
teacher	mnist	100	10	-	-	8.98	OK	teachers_mnist_t100_e10.log:teacher_47
teacher	mnist	100	10	-	-	9.10	OK	teachers_mnist_t100_e10.log:teacher_48
teacher	mnist	100	10	-	-	8.56	OK	teachers_mnist_t100_e10.log:teacher_49
teacher	mnist	100	10	-	-	8.90	OK	teachers_mnist_t100_e10.log:teacher_50
teacher	mnist	100	10	-	-	8.53	OK	teachers_mnist_t100_e10.log:teacher_51
teacher	mnist	100	10	-	-	9.10	OK	teachers_mnist_t100_e10.log:teacher_52
teacher	mnist	100	10	-	-	9.65	OK	teachers_mnist_t100_e10.log:teacher_53
teacher	mnist	100	10	-	-	9.55	OK	teachers_mnist_t100_e10.log:teacher_54
teacher	mnist	100	10	-	-	9.31	OK	teachers_mnist_t100_e10.log:teacher_55
teacher	mnist	100	10	-	-	8.73	OK	teachers_mnist_t100_e10.log:teacher_56
teacher	mnist	100	10	-	-	8.77	OK	teachers_mnist_t100_e10.log:teacher_57
teacher	mnist	100	10	-	-	9.40	OK	teachers_mnist_t100_e10.log:teacher_58
teacher	mnist	100	10	-	-	8.55	OK	teachers_mnist_t100_e10.log:teacher_59
teacher	mnist	100	10	-	-	8.83	OK	teachers_mnist_t100_e10.log:teacher_60
teacher	mnist	100	10	-	-	8.99	OK	teachers_mnist_t100_e10.log:teacher_61
teacher	mnist	100	10	-	-	9.00	OK	teachers_mnist_t100_e10.log:teacher_62
teacher	mnist	100	10	-	-	9.10	OK	teachers_mnist_t100_e10.log:teacher_63
teacher	mnist	100	10	-	-	8.93	OK	teachers_mnist_t100_e10.log:teacher_64
teacher	mnist	100	10	-	-	10.10	OK	teachers_mnist_t100_e10.log:teacher_65
teacher	mnist	100	10	-	-	8.78	OK	teachers_mnist_t100_e10.log:teacher_66
teacher	mnist	100	10	-	-	9.42	OK	teachers_mnist_t100_e10.log:teacher_67
teacher	mnist	100	10	-	-	9.30	OK	teachers_mnist_t100_e10.log:teacher_68
teacher	mnist	100	10	-	-	8.99	OK	teachers_mnist_t100_e10.log:teacher_69
teacher	mnist	100	10	-	-	9.48	OK	teachers_mnist_t100_e10.log:teacher_70
teacher	mnist	100	10	-	-	9.58	OK	teachers_mnist_t100_e10.log:teacher_71
teacher	mnist	100	10	-	-	8.94	OK	teachers_mnist_t100_e10.log:teacher_72
teacher	mnist	100	10	-	-	8.86	OK	teachers_mnist_t100_e10.log:teacher_73
teacher	mnist	100	10	-	-	9.18	OK	teachers_mnist_t100_e10.log:teacher_74
teacher	mnist	100	10	-	-	8.95	OK	teachers_mnist_t100_e10.log:teacher_75
teacher	mnist	100	10	-	-	9.51	OK	teachers_mnist_t100_e10.log:teacher_76
teacher	mnist	100	10	-	-	9.26	OK	teachers_mnist_t100_e10.log:teacher_77
teacher	mnist	100	10	-	-	9.04	OK	teachers_mnist_t100_e10.log:teacher_78
teacher	mnist	100	10	-	-	8.66	OK	teachers_mnist_t100_e10.log:teacher_79
teacher	mnist	100	10	-	-	9.07	OK	teachers_mnist_t100_e10.log:teacher_80
teacher	mnist	100	10	-	-	8.63	OK	teachers_mnist_t100_e10.log:teacher_81
teacher	mnist	100	10	-	-	8.71	OK	teachers_mnist_t100_e10.log:teacher_82
teacher	mnist	100	10	-	-	9.53	OK	teachers_mnist_t100_e10.log:teacher_83
teacher	mnist	100	10	-	-	8.79	OK	teachers_mnist_t100_e10.log:teacher_84
teacher	mnist	100	10	-	-	9.05	OK	teachers_mnist_t100_e10.log:teacher_85
teacher	mnist	100	10	-	-	9.31	OK	teachers_mnist_t100_e10.log:teacher_86
teacher	mnist	100	10	-	-	9.15	OK	teachers_mnist_t100_e10.log:teacher_87
teacher	mnist	100	10	-	-	8.59	OK	teachers_mnist_t100_e10.log:teacher_88
teacher	mnist	100	10	-	-	8.77	OK	teachers_mnist_t100_e10.log:teacher_89
teacher	mnist	100	10	-	-	9.25	OK	teachers_mnist_t100_e10.log:teacher_90
teacher	mnist	100	10	-	-	9.52	OK	teachers_mnist_t100_e10.log:teacher_91
teacher	mnist	100	10	-	-	8.58	OK	teachers_mnist_t100_e10.log:teacher_92
teacher	mnist	100	10	-	-	8.56	OK	teachers_mnist_t100_e10.log:teacher_93
teacher	mnist	100	10	-	-	8.47	OK	teachers_mnist_t100_e10.log:teacher_94
teacher	mnist	100	10	-	-	9.57	OK	teachers_mnist_t100_e10.log:teacher_95
teacher	mnist	100	10	-	-	8.68	OK	teachers_mnist_t100_e10.log:teacher_96
teacher	mnist	100	10	-	-	9.49	OK	teachers_mnist_t100_e10.log:teacher_97
teacher	mnist	100	10	-	-	8.70	OK	teachers_mnist_t100_e10.log:teacher_98
teacher	mnist	100	10	-	-	8.81	OK	teachers_mnist_t100_e10.log:teacher_99
student	mnist	100	10	200	1	5.75	OK	mnist_t100_e10_eps1_noise200.log
student	mnist	100	10	57	4	5.35	OK	mnist_t100_e10_eps4_noise57.log
student	mnist	100	10	6.7	8	200.23	OK	mnist_t100_e10_eps8_noise6.7.log
teacher	mnist	100	50	-	-	8.96	OK	teachers_mnist_t100_e50.log:teacher_0
teacher	mnist	100	50	-	-	9.45	OK	teachers_mnist_t100_e50.log:teacher_1
teacher	mnist	100	50	-	-	9.18	OK	teachers_mnist_t100_e50.log:teacher_2
teacher	mnist	100	50	-	-	9.02	OK	teachers_mnist_t100_e50.log:teacher_3
teacher	mnist	100	50	-	-	9.76	OK	teachers_mnist_t100_e50.log:teacher_4
teacher	mnist	100	50	-	-	9.85	OK	teachers_mnist_t100_e50.log:teacher_5
teacher	mnist	100	50	-	-	9.42	OK	teachers_mnist_t100_e50.log:teacher_6
teacher	mnist	100	50	-	-	9.21	OK	teachers_mnist_t100_e50.log:teacher_7
teacher	mnist	100	50	-	-	8.88	OK	teachers_mnist_t100_e50.log:teacher_8
teacher	mnist	100	50	-	-	9.93	OK	teachers_mnist_t100_e50.log:teacher_9
teacher	mnist	100	50	-	-	9.52	OK	teachers_mnist_t100_e50.log:teacher_10
teacher	mnist	100	50	-	-	9.93	OK	teachers_mnist_t100_e50.log:teacher_11
teacher	mnist	100	50	-	-	9.67	OK	teachers_mnist_t100_e50.log:teacher_12
teacher	mnist	100	50	-	-	9.52	OK	teachers_mnist_t100_e50.log:teacher_13
teacher	mnist	100	50	-	-	9.31	OK	teachers_mnist_t100_e50.log:teacher_14
teacher	mnist	100	50	-	-	9.72	OK	teachers_mnist_t100_e50.log:teacher_15
teacher	mnist	100	50	-	-	8.99	OK	teachers_mnist_t100_e50.log:teacher_16
teacher	mnist	100	50	-	-	9.30	OK	teachers_mnist_t100_e50.log:teacher_17
teacher	mnist	100	50	-	-	9.39	OK	teachers_mnist_t100_e50.log:teacher_18
teacher	mnist	100	50	-	-	8.86	OK	teachers_mnist_t100_e50.log:teacher_19
teacher	mnist	100	50	-	-	10.03	OK	teachers_mnist_t100_e50.log:teacher_20
teacher	mnist	100	50	-	-	9.91	OK	teachers_mnist_t100_e50.log:teacher_21
teacher	mnist	100	50	-	-	8.90	OK	teachers_mnist_t100_e50.log:teacher_22
teacher	mnist	100	50	-	-	9.71	OK	teachers_mnist_t100_e50.log:teacher_23
teacher	mnist	100	50	-	-	9.91	OK	teachers_mnist_t100_e50.log:teacher_24
teacher	mnist	100	50	-	-	9.70	OK	teachers_mnist_t100_e50.log:teacher_25
teacher	mnist	100	50	-	-	9.14	OK	teachers_mnist_t100_e50.log:teacher_26
teacher	mnist	100	50	-	-	9.52	OK	teachers_mnist_t100_e50.log:teacher_27
teacher	mnist	100	50	-	-	9.00	OK	teachers_mnist_t100_e50.log:teacher_28
teacher	mnist	100	50	-	-	9.50	OK	teachers_mnist_t100_e50.log:teacher_29
teacher	mnist	100	50	-	-	9.39	OK	teachers_mnist_t100_e50.log:teacher_30
teacher	mnist	100	50	-	-	9.05	OK	teachers_mnist_t100_e50.log:teacher_31
teacher	mnist	100	50	-	-	9.59	OK	teachers_mnist_t100_e50.log:teacher_32
teacher	mnist	100	50	-	-	8.88	OK	teachers_mnist_t100_e50.log:teacher_33
teacher	mnist	100	50	-	-	8.97	OK	teachers_mnist_t100_e50.log:teacher_34
teacher	mnist	100	50	-	-	8.70	OK	teachers_mnist_t100_e50.log:teacher_35
teacher	mnist	100	50	-	-	9.19	OK	teachers_mnist_t100_e50.log:teacher_36
teacher	mnist	100	50	-	-	9.02	OK	teachers_mnist_t100_e50.log:teacher_37
teacher	mnist	100	50	-	-	8.96	OK	teachers_mnist_t100_e50.log:teacher_38
teacher	mnist	100	50	-	-	8.77	OK	teachers_mnist_t100_e50.log:teacher_39
teacher	mnist	100	50	-	-	9.57	OK	teachers_mnist_t100_e50.log:teacher_40
teacher	mnist	100	50	-	-	9.02	OK	teachers_mnist_t100_e50.log:teacher_41
teacher	mnist	100	50	-	-	9.64	OK	teachers_mnist_t100_e50.log:teacher_42
teacher	mnist	100	50	-	-	9.12	OK	teachers_mnist_t100_e50.log:teacher_43
teacher	mnist	100	50	-	-	9.53	OK	teachers_mnist_t100_e50.log:teacher_44
teacher	mnist	100	50	-	-	9.20	OK	teachers_mnist_t100_e50.log:teacher_45
teacher	mnist	100	50	-	-	8.80	OK	teachers_mnist_t100_e50.log:teacher_46
teacher	mnist	100	50	-	-	9.32	OK	teachers_mnist_t100_e50.log:teacher_47
teacher	mnist	100	50	-	-	9.45	OK	teachers_mnist_t100_e50.log:teacher_48
teacher	mnist	100	50	-	-	9.31	OK	teachers_mnist_t100_e50.log:teacher_49
teacher	mnist	100	50	-	-	9.49	OK	teachers_mnist_t100_e50.log:teacher_50
teacher	mnist	100	50	-	-	9.37	OK	teachers_mnist_t100_e50.log:teacher_51
teacher	mnist	100	50	-	-	8.89	OK	teachers_mnist_t100_e50.log:teacher_52
teacher	mnist	100	50	-	-	8.88	OK	teachers_mnist_t100_e50.log:teacher_53
teacher	mnist	100	50	-	-	9.17	OK	teachers_mnist_t100_e50.log:teacher_54
teacher	mnist	100	50	-	-	9.58	OK	teachers_mnist_t100_e50.log:teacher_55
teacher	mnist	100	50	-	-	9.25	OK	teachers_mnist_t100_e50.log:teacher_56
teacher	mnist	100	50	-	-	9.35	OK	teachers_mnist_t100_e50.log:teacher_57
teacher	mnist	100	50	-	-	9.44	OK	teachers_mnist_t100_e50.log:teacher_58
teacher	mnist	100	50	-	-	9.00	OK	teachers_mnist_t100_e50.log:teacher_59
teacher	mnist	100	50	-	-	8.79	OK	teachers_mnist_t100_e50.log:teacher_60
teacher	mnist	100	50	-	-	9.00	OK	teachers_mnist_t100_e50.log:teacher_61
teacher	mnist	100	50	-	-	9.38	OK	teachers_mnist_t100_e50.log:teacher_62
teacher	mnist	100	50	-	-	8.72	OK	teachers_mnist_t100_e50.log:teacher_63
teacher	mnist	100	50	-	-	8.97	OK	teachers_mnist_t100_e50.log:teacher_64
teacher	mnist	100	50	-	-	9.53	OK	teachers_mnist_t100_e50.log:teacher_65
teacher	mnist	100	50	-	-	8.93	OK	teachers_mnist_t100_e50.log:teacher_66
teacher	mnist	100	50	-	-	9.54	OK	teachers_mnist_t100_e50.log:teacher_67
teacher	mnist	100	50	-	-	9.36	OK	teachers_mnist_t100_e50.log:teacher_68
teacher	mnist	100	50	-	-	9.17	OK	teachers_mnist_t100_e50.log:teacher_69
teacher	mnist	100	50	-	-	8.92	OK	teachers_mnist_t100_e50.log:teacher_70
teacher	mnist	100	50	-	-	9.19	OK	teachers_mnist_t100_e50.log:teacher_71
teacher	mnist	100	50	-	-	9.30	OK	teachers_mnist_t100_e50.log:teacher_72
teacher	mnist	100	50	-	-	8.75	OK	teachers_mnist_t100_e50.log:teacher_73
teacher	mnist	100	50	-	-	8.89	OK	teachers_mnist_t100_e50.log:teacher_74
teacher	mnist	100	50	-	-	9.18	OK	teachers_mnist_t100_e50.log:teacher_75
teacher	mnist	100	50	-	-	9.17	OK	teachers_mnist_t100_e50.log:teacher_76
teacher	mnist	100	50	-	-	9.33	OK	teachers_mnist_t100_e50.log:teacher_77
teacher	mnist	100	50	-	-	10.10	OK	teachers_mnist_t100_e50.log:teacher_78
teacher	mnist	100	50	-	-	9.46	OK	teachers_mnist_t100_e50.log:teacher_79
teacher	mnist	100	50	-	-	9.77	OK	teachers_mnist_t100_e50.log:teacher_80
teacher	mnist	100	50	-	-	8.93	OK	teachers_mnist_t100_e50.log:teacher_81
teacher	mnist	100	50	-	-	9.12	OK	teachers_mnist_t100_e50.log:teacher_82
teacher	mnist	100	50	-	-	9.48	OK	teachers_mnist_t100_e50.log:teacher_83
teacher	mnist	100	50	-	-	9.50	OK	teachers_mnist_t100_e50.log:teacher_84
teacher	mnist	100	50	-	-	9.34	OK	teachers_mnist_t100_e50.log:teacher_85
teacher	mnist	100	50	-	-	9.34	OK	teachers_mnist_t100_e50.log:teacher_86
teacher	mnist	100	50	-	-	9.31	OK	teachers_mnist_t100_e50.log:teacher_87
teacher	mnist	100	50	-	-	9.07	OK	teachers_mnist_t100_e50.log:teacher_88
teacher	mnist	100	50	-	-	9.85	OK	teachers_mnist_t100_e50.log:teacher_89
teacher	mnist	100	50	-	-	9.29	OK	teachers_mnist_t100_e50.log:teacher_90
teacher	mnist	100	50	-	-	8.79	OK	teachers_mnist_t100_e50.log:teacher_91
teacher	mnist	100	50	-	-	8.71	OK	teachers_mnist_t100_e50.log:teacher_92
teacher	mnist	100	50	-	-	8.62	OK	teachers_mnist_t100_e50.log:teacher_93
teacher	mnist	100	50	-	-	9.40	OK	teachers_mnist_t100_e50.log:teacher_94
teacher	mnist	100	50	-	-	8.81	OK	teachers_mnist_t100_e50.log:teacher_95
teacher	mnist	100	50	-	-	9.51	OK	teachers_mnist_t100_e50.log:teacher_96
teacher	mnist	100	50	-	-	9.26	OK	teachers_mnist_t100_e50.log:teacher_97
teacher	mnist	100	50	-	-	9.19	OK	teachers_mnist_t100_e50.log:teacher_98
teacher	mnist	100	50	-	-	9.52	OK	teachers_mnist_t100_e50.log:teacher_99
student	mnist	100	50	200	1	5.34	OK	mnist_t100_e50_eps1_noise200.log
student	mnist	100	50	57	4	5.31	OK	mnist_t100_e50_eps4_noise57.log
student	mnist	100	50	6.7	8	215.73	OK	mnist_t100_e50_eps8_noise6.7.log
teacher	mnist	100	100	-	-	9.39	OK	teachers_mnist_t100_e100.log:teacher_0
teacher	mnist	100	100	-	-	9.27	OK	teachers_mnist_t100_e100.log:teacher_1
teacher	mnist	100	100	-	-	8.98	OK	teachers_mnist_t100_e100.log:teacher_2
teacher	mnist	100	100	-	-	8.99	OK	teachers_mnist_t100_e100.log:teacher_3
teacher	mnist	100	100	-	-	9.78	OK	teachers_mnist_t100_e100.log:teacher_4
teacher	mnist	100	100	-	-	9.34	OK	teachers_mnist_t100_e100.log:teacher_5
teacher	mnist	100	100	-	-	9.35	OK	teachers_mnist_t100_e100.log:teacher_6
teacher	mnist	100	100	-	-	9.19	OK	teachers_mnist_t100_e100.log:teacher_7
teacher	mnist	100	100	-	-	9.30	OK	teachers_mnist_t100_e100.log:teacher_8
teacher	mnist	100	100	-	-	9.00	OK	teachers_mnist_t100_e100.log:teacher_9
teacher	mnist	100	100	-	-	9.62	OK	teachers_mnist_t100_e100.log:teacher_10
teacher	mnist	100	100	-	-	9.73	OK	teachers_mnist_t100_e100.log:teacher_11
teacher	mnist	100	100	-	-	9.74	OK	teachers_mnist_t100_e100.log:teacher_12
teacher	mnist	100	100	-	-	9.00	OK	teachers_mnist_t100_e100.log:teacher_13
teacher	mnist	100	100	-	-	9.36	OK	teachers_mnist_t100_e100.log:teacher_14
teacher	mnist	100	100	-	-	9.61	OK	teachers_mnist_t100_e100.log:teacher_15
teacher	mnist	100	100	-	-	9.79	OK	teachers_mnist_t100_e100.log:teacher_16
teacher	mnist	100	100	-	-	9.52	OK	teachers_mnist_t100_e100.log:teacher_17
teacher	mnist	100	100	-	-	9.19	OK	teachers_mnist_t100_e100.log:teacher_18
teacher	mnist	100	100	-	-	9.76	OK	teachers_mnist_t100_e100.log:teacher_19
teacher	mnist	100	100	-	-	9.06	OK	teachers_mnist_t100_e100.log:teacher_20
teacher	mnist	100	100	-	-	10.23	OK	teachers_mnist_t100_e100.log:teacher_21
teacher	mnist	100	100	-	-	10.36	OK	teachers_mnist_t100_e100.log:teacher_22
teacher	mnist	100	100	-	-	10.74	OK	teachers_mnist_t100_e100.log:teacher_23
teacher	mnist	100	100	-	-	9.90	OK	teachers_mnist_t100_e100.log:teacher_24
teacher	mnist	100	100	-	-	10.19	OK	teachers_mnist_t100_e100.log:teacher_25
teacher	mnist	100	100	-	-	10.55	OK	teachers_mnist_t100_e100.log:teacher_26
teacher	mnist	100	100	-	-	9.93	OK	teachers_mnist_t100_e100.log:teacher_27
teacher	mnist	100	100	-	-	10.77	OK	teachers_mnist_t100_e100.log:teacher_28
teacher	mnist	100	100	-	-	10.10	OK	teachers_mnist_t100_e100.log:teacher_29
teacher	mnist	100	100	-	-	9.93	OK	teachers_mnist_t100_e100.log:teacher_30
teacher	mnist	100	100	-	-	9.53	OK	teachers_mnist_t100_e100.log:teacher_31
teacher	mnist	100	100	-	-	9.62	OK	teachers_mnist_t100_e100.log:teacher_32
teacher	mnist	100	100	-	-	9.38	OK	teachers_mnist_t100_e100.log:teacher_33
teacher	mnist	100	100	-	-	9.52	OK	teachers_mnist_t100_e100.log:teacher_34
teacher	mnist	100	100	-	-	9.81	OK	teachers_mnist_t100_e100.log:teacher_35
teacher	mnist	100	100	-	-	10.38	OK	teachers_mnist_t100_e100.log:teacher_36
teacher	mnist	100	100	-	-	10.05	OK	teachers_mnist_t100_e100.log:teacher_37
teacher	mnist	100	100	-	-	9.57	OK	teachers_mnist_t100_e100.log:teacher_38
teacher	mnist	100	100	-	-	9.55	OK	teachers_mnist_t100_e100.log:teacher_39
teacher	mnist	100	100	-	-	9.33	OK	teachers_mnist_t100_e100.log:teacher_40
teacher	mnist	100	100	-	-	9.29	OK	teachers_mnist_t100_e100.log:teacher_41
teacher	mnist	100	100	-	-	9.13	OK	teachers_mnist_t100_e100.log:teacher_42
teacher	mnist	100	100	-	-	8.86	OK	teachers_mnist_t100_e100.log:teacher_43
teacher	mnist	100	100	-	-	9.47	OK	teachers_mnist_t100_e100.log:teacher_44
teacher	mnist	100	100	-	-	9.94	OK	teachers_mnist_t100_e100.log:teacher_45
teacher	mnist	100	100	-	-	9.24	OK	teachers_mnist_t100_e100.log:teacher_46
teacher	mnist	100	100	-	-	9.27	OK	teachers_mnist_t100_e100.log:teacher_47
teacher	mnist	100	100	-	-	9.01	OK	teachers_mnist_t100_e100.log:teacher_48
teacher	mnist	100	100	-	-	9.13	OK	teachers_mnist_t100_e100.log:teacher_49
teacher	mnist	100	100	-	-	9.97	OK	teachers_mnist_t100_e100.log:teacher_50
teacher	mnist	100	100	-	-	9.39	OK	teachers_mnist_t100_e100.log:teacher_51
teacher	mnist	100	100	-	-	10.19	OK	teachers_mnist_t100_e100.log:teacher_52
teacher	mnist	100	100	-	-	9.68	OK	teachers_mnist_t100_e100.log:teacher_53
teacher	mnist	100	100	-	-	10.12	OK	teachers_mnist_t100_e100.log:teacher_54
teacher	mnist	100	100	-	-	9.26	OK	teachers_mnist_t100_e100.log:teacher_55
teacher	mnist	100	100	-	-	9.41	OK	teachers_mnist_t100_e100.log:teacher_56
teacher	mnist	100	100	-	-	10.09	OK	teachers_mnist_t100_e100.log:teacher_57
teacher	mnist	100	100	-	-	9.71	OK	teachers_mnist_t100_e100.log:teacher_58
teacher	mnist	100	100	-	-	9.56	OK	teachers_mnist_t100_e100.log:teacher_59
teacher	mnist	100	100	-	-	9.66	OK	teachers_mnist_t100_e100.log:teacher_60
teacher	mnist	100	100	-	-	10.32	OK	teachers_mnist_t100_e100.log:teacher_61
teacher	mnist	100	100	-	-	9.78	OK	teachers_mnist_t100_e100.log:teacher_62
teacher	mnist	100	100	-	-	9.44	OK	teachers_mnist_t100_e100.log:teacher_63
teacher	mnist	100	100	-	-	9.75	OK	teachers_mnist_t100_e100.log:teacher_64
teacher	mnist	100	100	-	-	9.19	OK	teachers_mnist_t100_e100.log:teacher_65
teacher	mnist	100	100	-	-	9.91	OK	teachers_mnist_t100_e100.log:teacher_66
teacher	mnist	100	100	-	-	9.84	OK	teachers_mnist_t100_e100.log:teacher_67
teacher	mnist	100	100	-	-	10.34	OK	teachers_mnist_t100_e100.log:teacher_68
teacher	mnist	100	100	-	-	9.89	OK	teachers_mnist_t100_e100.log:teacher_69
teacher	mnist	100	100	-	-	10.58	OK	teachers_mnist_t100_e100.log:teacher_70
teacher	mnist	100	100	-	-	10.51	OK	teachers_mnist_t100_e100.log:teacher_71
teacher	mnist	100	100	-	-	9.64	OK	teachers_mnist_t100_e100.log:teacher_72
teacher	mnist	100	100	-	-	9.70	OK	teachers_mnist_t100_e100.log:teacher_73
teacher	mnist	100	100	-	-	9.67	OK	teachers_mnist_t100_e100.log:teacher_74
teacher	mnist	100	100	-	-	9.24	OK	teachers_mnist_t100_e100.log:teacher_75
teacher	mnist	100	100	-	-	9.57	OK	teachers_mnist_t100_e100.log:teacher_76
teacher	mnist	100	100	-	-	9.75	OK	teachers_mnist_t100_e100.log:teacher_77
teacher	mnist	100	100	-	-	9.50	OK	teachers_mnist_t100_e100.log:teacher_78
teacher	mnist	100	100	-	-	9.35	OK	teachers_mnist_t100_e100.log:teacher_79
teacher	mnist	100	100	-	-	9.34	OK	teachers_mnist_t100_e100.log:teacher_80
teacher	mnist	100	100	-	-	10.21	OK	teachers_mnist_t100_e100.log:teacher_81
teacher	mnist	100	100	-	-	9.93	OK	teachers_mnist_t100_e100.log:teacher_82
teacher	mnist	100	100	-	-	9.82	OK	teachers_mnist_t100_e100.log:teacher_83
teacher	mnist	100	100	-	-	9.28	OK	teachers_mnist_t100_e100.log:teacher_84
teacher	mnist	100	100	-	-	9.58	OK	teachers_mnist_t100_e100.log:teacher_85
teacher	mnist	100	100	-	-	10.53	OK	teachers_mnist_t100_e100.log:teacher_86
teacher	mnist	100	100	-	-	9.52	OK	teachers_mnist_t100_e100.log:teacher_87
teacher	mnist	100	100	-	-	10.18	OK	teachers_mnist_t100_e100.log:teacher_88
teacher	mnist	100	100	-	-	9.79	OK	teachers_mnist_t100_e100.log:teacher_89
teacher	mnist	100	100	-	-	9.31	OK	teachers_mnist_t100_e100.log:teacher_90
teacher	mnist	100	100	-	-	10.17	OK	teachers_mnist_t100_e100.log:teacher_91
